candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C1451,knn_microcluster,values_owned,euclidean,KNN_k=5,support_watch,5,3.5706432,0.015984016,0.0269627138,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M056;M057;M078;M081;M082,opus-4-0;opus-4-1;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Anthropic;Anthropic;Qwen;Anthropic;Anthropic
C1466,knn_microcluster,values_owned,euclidean,KNN_k=5,support_watch,5,3.75355853,0.016983017,0.0283551598,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M005;M015;M040;M044,deepseek-v3-2;gemini-2-0-flash;gemini-3-5-flash;grok-3;grok-4-1-fast-reasoning,DeepSeek;Google;Google;xAI;xAI
C1467,knn_microcluster,values_owned,euclidean,KNN_k=10,support_watch,10,4.22572458,0.016983017,0.0283551598,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M025;M044;M047;M052;M053;M058;M059;M060;M082;M083,glm-5-1;grok-4-1-fast-reasoning;kimi-coding;kimi-k2-thinking;minimax-m2;opus-4-5;opus-4-6;opus-4-7;sonnet-4-5;sonnet-4-6,Z.ai;xAI;Moonshot AI;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic
C1495,knn_microcluster,values_owned,euclidean,KNN_k=6,support_watch,6,3.64812626,0.018981019,0.0310356755,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M015;M032;M034;M035;M036;M053,gemini-3-5-flash;gpt-5-2;gpt-5-3;gpt-5-3-codex;gpt-5-4;minimax-m2,Google;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax
C1509,knn_microcluster,values_owned,euclidean,KNN_k=5,support_watch,5,3.58673355,0.01998002,0.032431145,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M013;M022;M024;M025,gemini-2-5-pro;gemini-3-1-pro;glm-4-6;glm-4-7;glm-5-1,Google;Google;Z.ai;Z.ai;Z.ai
C1512,knn_microcluster,values_owned,euclidean,KNN_k=3,support_watch,3,2.87879906,0.020979021,0.0338286713,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M004;M024,deepseek-v3-2;deepseek-v4-pro;glm-4-7,DeepSeek;DeepSeek;Z.ai
C1513,knn_microcluster,values_owned,euclidean,KNN_k=5,support_watch,5,3.57776197,0.020979021,0.0338286713,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M022;M056;M057;M078;M081,glm-4-6;opus-4-0;opus-4-1;qwen3-coder-plus;sonnet-4-0,Z.ai;Anthropic;Anthropic;Qwen;Anthropic
C1514,knn_microcluster,values_owned,euclidean,KNN_k=9,support_watch,9,4.23383603,0.020979021,0.0338286713,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M025;M047;M052;M053;M058;M059;M060;M082;M083,glm-5-1;kimi-coding;kimi-k2-thinking;minimax-m2;opus-4-5;opus-4-6;opus-4-7;sonnet-4-5;sonnet-4-6,Z.ai;Moonshot AI;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic
C1515,knn_microcluster,values_owned,euclidean,KNN_k=10,support_watch,10,4.38398147,0.020979021,0.0338286713,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M043;M044;M052;M053;M058;M059;M060;M078;M082;M083,grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-thinking;minimax-m2;opus-4-5;opus-4-6;opus-4-7;qwen3-coder-plus;sonnet-4-5;sonnet-4-6,xAI;xAI;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Qwen;Anthropic;Anthropic
C1516,knn_microcluster,values_owned,euclidean,KNN_k=9,support_watch,9,4.31778278,0.020979021,0.0338286713,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M043;M044;M052;M058;M059;M060;M078;M082;M083,grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-thinking;opus-4-5;opus-4-6;opus-4-7;qwen3-coder-plus;sonnet-4-5;sonnet-4-6,xAI;xAI;Moonshot AI;Anthropic;Anthropic;Anthropic;Qwen;Anthropic;Anthropic
C1517,knn_microcluster,values_owned,euclidean,KNN_k=3,support_watch,3,2.89130847,0.020979021,0.0338286713,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M050;M051;M052,kimi-k2-5;kimi-k2-6;kimi-k2-thinking,Moonshot AI;Moonshot AI;Moonshot AI
C1535,knn_microcluster,values_owned,euclidean,KNN_k=5,support_watch,5,3.4044196,0.021978022,0.035002035,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M005;M009;M010;M073;M080,gemini-2-0-flash;gemini-2-5-flash;gemini-2-5-flash-lite;qwen3-6-flash;qwen3-max-thinking,Google;Google;Google;Qwen;Qwen
C1536,knn_microcluster,values_owned,euclidean,KNN_k=8,support_watch,8,4.32918397,0.021978022,0.035002035,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M022;M024;M044;M056;M057;M078;M081;M082,glm-4-6;glm-4-7;grok-4-1-fast-reasoning;opus-4-0;opus-4-1;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Z.ai;Z.ai;xAI;Anthropic;Anthropic;Qwen;Anthropic;Anthropic
C1537,knn_microcluster,values_owned,euclidean,KNN_k=5,support_watch,5,3.57456584,0.021978022,0.035002035,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M032;M034;M035;M036;M053,gpt-5-2;gpt-5-3;gpt-5-3-codex;gpt-5-4;minimax-m2,OpenAI;OpenAI;OpenAI;OpenAI;MiniMax
C1547,knn_microcluster,values_owned,euclidean,KNN_k=6,support_watch,6,3.94705039,0.022977023,0.0363568001,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M022;M056;M057;M078;M081;M082,glm-4-6;opus-4-0;opus-4-1;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Z.ai;Anthropic;Anthropic;Qwen;Anthropic;Anthropic
C1548,knn_microcluster,values_owned,euclidean,KNN_k=3,support_watch,3,2.95183577,0.022977023,0.0363568001,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M059;M060;M083,opus-4-6;opus-4-7;sonnet-4-6,Anthropic;Anthropic;Anthropic
C1559,knn_microcluster,values_owned,euclidean,KNN_k=10,support_watch,10,4.48982057,0.023976024,0.0375736795,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M002;M015;M030;M037;M038;M044;M045;M051;M053;M077,deepseek-chat;gemini-3-5-flash;gpt-5-1;gpt-5-5;gpt-5-5-pro;grok-4-1-fast-reasoning;grok-4-2;kimi-k2-6;minimax-m2;qwen3-coder-flash,DeepSeek;Google;OpenAI;OpenAI;OpenAI;xAI;xAI;Moonshot AI;MiniMax;Qwen
C1560,knn_microcluster,values_owned,euclidean,KNN_k=9,support_watch,9,4.29903915,0.023976024,0.0375736795,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M005;M007;M032;M034;M035;M036;M053;M054;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gpt-5-2;gpt-5-3;gpt-5-3-codex;gpt-5-4;minimax-m2;minimax-m2-7;opus-3,Google;Google;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;MiniMax;Anthropic
C1574,knn_microcluster,values_owned,euclidean,KNN_k=10,support_watch,10,4.64170103,0.024975025,0.0388166051,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M012;M013;M016;M017;M019;M022;M024;M050;M052,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-6;glm-4-7;kimi-k2-5;kimi-k2-thinking,DeepSeek;Google;Google;Google;Google;Google;Z.ai;Z.ai;Moonshot AI;Moonshot AI
C1583,knn_microcluster,values_owned,euclidean,KNN_k=4,support_watch,4,3.15116318,0.025974026,0.0400644038,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M013;M022;M024;M052,gemini-3-1-pro;glm-4-6;glm-4-7;kimi-k2-thinking,Google;Z.ai;Z.ai;Moonshot AI
C1584,knn_microcluster,values_owned,euclidean,KNN_k=8,support_watch,8,4.3313589,0.025974026,0.0400644038,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M022;M024;M043;M056;M057;M078;M081;M082,glm-4-6;glm-4-7;grok-4-1-fast-non-reasoning;opus-4-0;opus-4-1;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Z.ai;Z.ai;xAI;Anthropic;Anthropic;Qwen;Anthropic;Anthropic
C1585,knn_microcluster,values_owned,euclidean,KNN_k=9,support_watch,9,4.39847603,0.025974026,0.0400644038,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M043;M044;M052;M058;M059;M078;M081;M082;M083,grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-thinking;opus-4-5;opus-4-6;qwen3-coder-plus;sonnet-4-0;sonnet-4-5;sonnet-4-6,xAI;xAI;Moonshot AI;Anthropic;Anthropic;Qwen;Anthropic;Anthropic;Anthropic
C1597,knn_microcluster,values_owned,euclidean,KNN_k=8,support_watch,8,4.34770707,0.026973027,0.0412934973,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M005;M007;M032;M035;M036;M053;M054;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gpt-5-2;gpt-5-3-codex;gpt-5-4;minimax-m2;minimax-m2-7;opus-3,Google;Google;OpenAI;OpenAI;OpenAI;MiniMax;MiniMax;Anthropic
C1598,knn_microcluster,values_owned,euclidean,KNN_k=7,support_watch,7,4.28928013,0.026973027,0.0412934973,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M005;M007;M032;M035;M036;M054;M055,gemini-2-0-flash;gemini-2-0-flash-lite;gpt-5-2;gpt-5-3-codex;gpt-5-4;minimax-m2-7;opus-3,Google;Google;OpenAI;OpenAI;OpenAI;MiniMax;Anthropic
C1599,knn_microcluster,values_owned,euclidean,KNN_k=3,support_watch,3,2.94202695,0.026973027,0.0412934973,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M013;M022;M024,gemini-3-1-pro;glm-4-6;glm-4-7,Google;Z.ai;Z.ai
C1607,knn_microcluster,values_owned,euclidean,KNN_k=3,support_watch,3,2.89933486,0.027972028,0.0423991593,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M004;M073;M075,deepseek-v4-pro;qwen3-6-flash;qwen3-6-plus,DeepSeek;Qwen;Qwen
C1608,knn_microcluster,values_owned,euclidean,KNN_k=6,support_watch,6,4.02362814,0.027972028,0.0423991593,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M027;M028;M041;M046;M074;M079,gpt-4-1;gpt-4o;grok-4;grok-4-3;qwen3-6-max-preview;qwen3-max,OpenAI;OpenAI;xAI;xAI;Qwen;Qwen
C1628,knn_microcluster,values_owned,euclidean,KNN_k=7,support_watch,7,4.16408649,0.028971029,0.043509799,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M022;M024;M056;M057;M078;M081;M082,glm-4-6;glm-4-7;opus-4-0;opus-4-1;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Z.ai;Z.ai;Anthropic;Anthropic;Qwen;Anthropic;Anthropic
