candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C0566,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.60867202,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M056;M058;M059;M083,opus-4-0;opus-4-5;opus-4-6;sonnet-4-6,Anthropic;Anthropic;Anthropic;Anthropic
C0567,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,1.84494716,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M056;M058;M077;M078;M081;M082,opus-4-0;opus-4-5;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Anthropic;Anthropic;Qwen;Qwen;Anthropic;Anthropic
C0568,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,1.66888862,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M058;M077;M078;M081;M082,opus-4-5;qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Anthropic;Qwen;Qwen;Anthropic;Anthropic
C0569,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.41186483,0.000999000999,0.00286380286,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M077;M078;M081;M082,qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Qwen;Qwen;Anthropic;Anthropic
C0954,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,1.06334699,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M002;M021;M054,deepseek-chat;glm-4-5;minimax-m2-7,DeepSeek;Z.ai;MiniMax
C0955,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,2.49764458,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M011;M013;M024;M045;M052;M059;M073;M076,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-pro;gemini-3-1-pro;glm-4-7;grok-4-2;kimi-k2-thinking;opus-4-6;qwen3-6-flash;qwen3-7-max,DeepSeek;DeepSeek;Google;Google;Z.ai;xAI;Moonshot AI;Anthropic;Qwen;Qwen
C0956,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.27965165,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M011;M013;M027;M052;M053;M073;M076,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-pro;gemini-3-1-pro;gpt-4-1;kimi-k2-thinking;minimax-m2;qwen3-6-flash;qwen3-7-max,DeepSeek;DeepSeek;Google;Google;OpenAI;Moonshot AI;MiniMax;Qwen;Qwen
C0957,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,2.26287673,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M011;M013;M027;M052;M053;M076,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-pro;gemini-3-1-pro;gpt-4-1;kimi-k2-thinking;minimax-m2;qwen3-7-max,DeepSeek;DeepSeek;Google;Google;OpenAI;Moonshot AI;MiniMax;Qwen
C0958,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,2.31493064,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M013;M027;M052;M053;M076,deepseek-v3-2;deepseek-v4-pro;gemini-3-1-pro;gpt-4-1;kimi-k2-thinking;minimax-m2;qwen3-7-max,DeepSeek;DeepSeek;Google;OpenAI;Moonshot AI;MiniMax;Qwen
C0959,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,1.93163264,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M027;M041;M053;M054,deepseek-v3-2;deepseek-v4-pro;gpt-4-1;grok-4;minimax-m2;minimax-m2-7,DeepSeek;DeepSeek;OpenAI;xAI;MiniMax;MiniMax
C0960,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,2.32319293,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M027;M052;M053;M076,deepseek-v3-2;deepseek-v4-pro;gpt-4-1;kimi-k2-thinking;minimax-m2;qwen3-7-max,DeepSeek;DeepSeek;OpenAI;Moonshot AI;MiniMax;Qwen
C0961,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,2.45126492,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M041;M052;M053;M056;M058;M059;M076;M083,deepseek-v3-2;deepseek-v4-pro;grok-4;kimi-k2-thinking;minimax-m2;opus-4-0;opus-4-5;opus-4-6;qwen3-7-max;sonnet-4-6,DeepSeek;DeepSeek;xAI;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Qwen;Anthropic
C0962,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,1.99535858,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M011;M013;M022;M024;M054;M073;M076,deepseek-v3-2;gemini-2-5-pro;gemini-3-1-pro;glm-4-6;glm-4-7;minimax-m2-7;qwen3-6-flash;qwen3-7-max,DeepSeek;Google;Google;Z.ai;Z.ai;MiniMax;Qwen;Qwen
C0963,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,1.27985384,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M011;M054,deepseek-v3-2;gemini-2-5-pro;minimax-m2-7,DeepSeek;Google;MiniMax
C0964,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.55116464,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M012;M013;M024;M033;M053;M072;M073;M075,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-1-pro;glm-4-7;gpt-5-2-codex;minimax-m2;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-6-plus,DeepSeek;Google;Google;Z.ai;OpenAI;MiniMax;Qwen;Qwen;Qwen
C0965,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,2.28323453,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M030;M031;M033;M034;M038;M039;M053;M072;M073,deepseek-v3-2;gpt-5-1;gpt-5-1-codex;gpt-5-2-codex;gpt-5-3;gpt-5-5-pro;gpt-5-codex;minimax-m2;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;Qwen;Qwen
C0966,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.89562955,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M033;M072;M073,deepseek-v3-2;gpt-5-2-codex;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;OpenAI;Qwen;Qwen
C0967,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,2.4102956,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M004;M052;M053;M056;M058;M059;M076;M083,deepseek-v4-pro;kimi-k2-thinking;minimax-m2;opus-4-0;opus-4-5;opus-4-6;qwen3-7-max;sonnet-4-6,DeepSeek;Moonshot AI;MiniMax;Anthropic;Anthropic;Anthropic;Qwen;Anthropic
C0968,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.51598406,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M007;M009;M040;M054,gemini-2-0-flash-lite;gemini-2-5-flash;grok-3;minimax-m2-7,Google;Google;xAI;MiniMax
C0969,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.32436879,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M011;M012;M013;M024;M053;M054;M071;M072;M073,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;glm-4-7;minimax-m2;minimax-m2-7;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,Google;Google;Google;Z.ai;MiniMax;MiniMax;Qwen;Qwen;Qwen
C0970,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,2.00675295,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M011;M013;M022;M024;M076,gemini-2-5-pro;gemini-3-1-pro;glm-4-6;glm-4-7;qwen3-7-max,Google;Google;Z.ai;Z.ai;Qwen
C0971,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,2.43653428,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M012;M013;M022;M024;M033;M071;M072;M073,gemini-3-1-flash-lite;gemini-3-1-pro;glm-4-6;glm-4-7;gpt-5-2-codex;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,Google;Google;Z.ai;Z.ai;OpenAI;Qwen;Qwen;Qwen
C0972,knn_microcluster,v1_markers,euclidean,KNN_k=8,support,8,2.30840251,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M013;M021;M022;M024;M031;M035;M039;M049,gemini-3-1-pro;glm-4-5;glm-4-6;glm-4-7;gpt-5-1-codex;gpt-5-3-codex;gpt-5-codex;kimi-k2-0905,Google;Z.ai;Z.ai;Z.ai;OpenAI;OpenAI;OpenAI;Moonshot AI
C0973,knn_microcluster,v1_markers,euclidean,KNN_k=9,support,9,2.55409999,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M022;M024;M031;M033;M035;M036;M038;M039;M049,glm-4-6;glm-4-7;gpt-5-1-codex;gpt-5-2-codex;gpt-5-3-codex;gpt-5-4;gpt-5-5-pro;gpt-5-codex;kimi-k2-0905,Z.ai;Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;Moonshot AI
C0974,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,0.87064401,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M028;M043;M044,gpt-4o;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning,OpenAI;xAI;xAI
C0975,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,2.15499773,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M030;M031;M032;M033;M034;M053,gpt-5-1;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;gpt-5-3;minimax-m2,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax
C0976,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,2.52959029,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M031;M033;M035;M036;M038;M039;M049,gpt-5-1-codex;gpt-5-2-codex;gpt-5-3-codex;gpt-5-4;gpt-5-5-pro;gpt-5-codex;kimi-k2-0905,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;Moonshot AI
C0977,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,1.78096728,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M041;M046;M053;M054;M078,grok-4;grok-4-3;minimax-m2;minimax-m2-7;qwen3-coder-plus,xAI;xAI;MiniMax;MiniMax;Qwen
C0978,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,0.80430281,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M043;M044;M055,grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;opus-3,xAI;xAI;Anthropic
C0979,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,2.53769671,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M045;M047;M052;M056;M058;M059;M060;M081;M082;M083,grok-4-2;kimi-coding;kimi-k2-thinking;opus-4-0;opus-4-5;opus-4-6;opus-4-7;sonnet-4-0;sonnet-4-5;sonnet-4-6,xAI;Moonshot AI;Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic
C0980,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,2.0389702,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M045;M052;M056;M058;M059;M082;M083,grok-4-2;kimi-k2-thinking;opus-4-0;opus-4-5;opus-4-6;sonnet-4-5;sonnet-4-6,xAI;Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic
C0981,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,1.71647739,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M052;M056;M058;M059;M083,kimi-k2-thinking;opus-4-0;opus-4-5;opus-4-6;sonnet-4-6,Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic
C0982,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,1.83709222,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M056;M058;M059;M081;M082,opus-4-0;opus-4-5;opus-4-6;sonnet-4-0;sonnet-4-5,Anthropic;Anthropic;Anthropic;Anthropic;Anthropic
C0983,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.66645005,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M058;M078;M081;M082,opus-4-5;qwen3-coder-plus;sonnet-4-0;sonnet-4-5,Anthropic;Qwen;Anthropic;Anthropic
C0984,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,1.08691574,0.001998002,0.00486789552,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M077;M078;M081,qwen3-coder-flash;qwen3-coder-plus;sonnet-4-0,Qwen;Qwen;Anthropic
C1067,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,2.32499628,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M004;M011;M013;M052;M059;M076,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-pro;gemini-3-1-pro;kimi-k2-thinking;opus-4-6;qwen3-7-max,DeepSeek;DeepSeek;Google;Google;Moonshot AI;Anthropic;Qwen
C1068,knn_microcluster,v1_markers,euclidean,KNN_k=5,support,5,1.89585046,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M024;M053;M072;M073,deepseek-v3-2;glm-4-7;minimax-m2;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;Z.ai;MiniMax;Qwen;Qwen
C1069,knn_microcluster,v1_markers,euclidean,KNN_k=4,support,4,1.83374091,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M003;M027;M041;M053,deepseek-v3-2;gpt-4-1;grok-4;minimax-m2,DeepSeek;OpenAI;xAI;MiniMax
C1070,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,1.43609628,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M007;M009;M040,gemini-2-0-flash-lite;gemini-2-5-flash;grok-3,Google;Google;xAI
C1071,knn_microcluster,v1_markers,euclidean,KNN_k=7,support,7,2.40279048,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M012;M013;M024;M054;M071;M072;M073,gemini-3-1-flash-lite;gemini-3-1-pro;glm-4-7;minimax-m2-7;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,Google;Google;Z.ai;MiniMax;Qwen;Qwen;Qwen
C1072,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,2.31129631,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M012;M013;M024;M071;M072;M073,gemini-3-1-flash-lite;gemini-3-1-pro;glm-4-7;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,Google;Google;Z.ai;Qwen;Qwen;Qwen
C1073,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,2.40208893,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M012;M024;M033;M071;M072;M073,gemini-3-1-flash-lite;glm-4-7;gpt-5-2-codex;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash,Google;Z.ai;OpenAI;Qwen;Qwen;Qwen
C1074,knn_microcluster,v1_markers,euclidean,KNN_k=10,support,10,2.73245774,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M022;M024;M025;M031;M033;M035;M036;M038;M039;M049,glm-4-6;glm-4-7;glm-5-1;gpt-5-1-codex;gpt-5-2-codex;gpt-5-3-codex;gpt-5-4;gpt-5-5-pro;gpt-5-codex;kimi-k2-0905,Z.ai;Z.ai;Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;Moonshot AI
C1075,knn_microcluster,v1_markers,euclidean,KNN_k=6,support,6,2.22428338,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M022;M024;M031;M035;M039;M049,glm-4-6;glm-4-7;gpt-5-1-codex;gpt-5-3-codex;gpt-5-codex;kimi-k2-0905,Z.ai;Z.ai;OpenAI;OpenAI;OpenAI;Moonshot AI
C1076,knn_microcluster,v1_markers,euclidean,KNN_k=3,support,3,1.53033404,0.002997003,0.00679523991,11,C_v1_marker_total_per_sample|v1_AftL_per_sample|v1_Attn_per_sample|v1_Cano_per_sample|v1_Jap_per_sample|v1_Obj_per_sample|v1_TIA_per_sample|v1_Thr_per_sample|v1_TiAr_per_sample|v1_TiPP_per_sample|v1_TiQu_per_sample,M022;M031;M039,glm-4-6;gpt-5-1-codex;gpt-5-codex,Z.ai;OpenAI;OpenAI
